Company,Repository,Stars,Watchers,Language
apple,apple/swift-llbuild,501,501,C++
apple,apple/swift-clang,490,490,C++
apple,apple/swift-3-api-guidelines-review,455,455,Swift
apple,apple/swift-lldb,442,442,C++
apple,apple/cups,330,330,C
apple,apple/example-package-dealer,178,178,Swift
apple,apple/example-package-playingcard,157,157,Swift
apple,apple/swift-source-compat-suite,146,146,Python
apple,apple/ccs-calendarserver,139,139,Python
apple,apple/example-package-fisheryates,123,123,Swift
apple,apple/swift-xcode-playground-support,110,110,Swift
apple,apple/example-package-deckofplayingcards,103,103,Swift
apple,apple/swift-internals,80,80,HTML
apple,apple/swift-integration-tests,55,55,Python
apple,apple/swift-compiler-rt,47,47,C
apple,apple/darwin-libpthread,36,36,C
apple,apple/darwin-libplatform,36,36,C
apple,apple/ccs-pycalendar,23,23,Python
apple,apple/ccs-pykerberos,23,23,C
apple,apple/swift-protobuf-test-conformance,16,16,
apple,apple/ccs-caldavtester,11,11,Python
apple,apple/ccs-caldavclientlibrary,10,10,HTML
apple,apple/ccs-pyosxframeworks,8,8,Python
apple,apple/ccs-pyopendirectory,8,8,C++
apple,apple/ccs-pysecuretransport,8,8,Python
apple,apple/ccs-twistedextensions,7,7,Python
amazon,amzn/amazon-dsstne,3913,3913,C++
amazon,amzn/alexa-skills-kit-js,1079,1079,
amazon,amzn/ion-java,641,641,Java
amazon,amzn/alexa-skills-kit-java,429,429,Java
amazon,amzn/web-app-starter-kit-for-fire-tv,255,255,JavaScript
amazon,amzn/amazon-pay-sdk-php,100,100,PHP
amazon,amzn/amzn-drivers,85,85,C
amazon,amzn/oss-dashboard,68,68,Ruby
amazon,amzn/fire-app-builder,65,65,Java
amazon,amzn/amazon-payments-magento-plugin,59,59,PHP
amazon,amzn/exoplayer-amazon-port,54,54,Java
amazon,amzn/alexa-coho,50,50,JavaScript
amazon,amzn/amazon-pay-sdk-ruby,32,32,Ruby
amazon,amzn/amazon-pay-sdk-java,27,27,Java
amazon,amzn/amazon-payments-magento-2-plugin,27,27,PHP
amazon,amzn/amazon-pay-sdk-csharp,25,25,C#
amazon,amzn/style-dictionary,24,24,JavaScript
amazon,amzn/ion-c,24,24,C
amazon,amzn/amazon-advertising-api-php-sdk,24,24,PHP
amazon,amzn/amazon-pay-sdk-python,23,23,Python
amazon,amzn/ion-python,23,23,Python
amazon,amzn/pay-with-amazon-express-demo,20,20,Ruby
amazon,amzn/ion-tests,17,17,
amazon,amzn/amazon-pay-sdk-samples,16,16,PHP
amazon,amzn/spree_pay_with_amazon,14,14,Ruby
amazon,amzn/oss-attribution-builder,12,12,TypeScript
amazon,amzn/ion-js,11,11,TypeScript
amazon,amzn/amzn.github.io,10,10,CSS
amazon,amzn/oss-contribution-tracker,10,10,TypeScript
amazon,amzn/swa-sample-seller,10,10,Java
amazon,amzn/ion-intellij-plugin,8,8,Java
amazon,amzn/amazon-instant-access-sdk-php,6,6,PHP
amazon,amzn/jekyll-doc-project,6,6,CSS
amazon,amzn/login-with-amazon-oscommerce,4,4,PHP
amazon,amzn/amazon-instant-access-sdk-net,3,3,C#
amazon,amzn/pay-with-amazon-express-wordpress,3,3,PHP
amazon,amzn/amazon-instant-access-sdk-java,3,3,Java
amazon,amzn/ion-eclipse-plugin,1,1,Java
amazon,amzn/amazon-instant-access-sdk-ruby,1,1,Ruby
amazon,amzn/login-with-amazon-wordpress,1,1,PHP
amazon,amazonwebservices/aws-sdk-for-php,724,724,PHP
amazon,aws/aws-cli,5533,5533,Python
amazon,aws/aws-sdk-go,3498,3498,Go
amazon,aws/chalice,3468,3468,Python
amazon,aws/aws-sdk-js,3466,3466,JavaScript
amazon,aws/aws-sdk-php,2656,2656,PHP
amazon,aws/aws-sdk-ruby,2469,2469,Ruby
amazon,aws/aws-sdk-java,2189,2189,Java
amazon,aws/amazon-ecs-agent,1022,1022,Go
amazon,aws/opsworks-cookbooks,1006,1006,Ruby
amazon,aws/aws-sdk-ios,899,899,Objective-C
amazon,aws/aws-sdk-php-laravel,876,876,PHP
amazon,aws/aws-sdk-net,722,722,C#
amazon,aws/amazon-ecs-cli,718,718,Go
amazon,aws/amazon-cognito-identity-js,670,670,JavaScript
amazon,aws/aws-sdk-cpp,598,598,C++
amazon,aws/aws-iot-device-sdk-js,481,481,JavaScript
amazon,aws/aws-sdk-ios-v1,479,479,Objective-C
amazon,aws/aws-fpga,440,440,VHDL
amazon,aws/aws-health-tools,405,405,JavaScript
amazon,aws/aws-sdk-android,394,394,Java
amazon,aws/lumberyard,341,341,C++
amazon,aws/aws-iot-device-sdk-embedded-C,306,306,C
amazon,aws/aws-sdk-core-ruby,247,247,
amazon,aws/aws-lambda-dotnet,194,194,C#
amazon,aws/aws-sdk-rails,191,191,Ruby
amazon,aws/amazon-ssm-agent,188,188,Go
amazon,aws/aws-toolkit-eclipse,185,185,Java
amazon,aws/aws-iot-device-sdk-python,181,181,Python
amazon,aws/aws-week-in-review,177,177,HTML
amazon,aws/amazon-cognito-js,148,148,JavaScript
amazon,aws/aws-codedeploy-agent,141,141,Ruby
amazon,aws/aws-flow-ruby,141,141,Ruby
amazon,aws/elastic-load-balancing-tools,131,131,Python
amazon,aws/aws-sdk-ruby-record,116,116,Ruby
amazon,aws/aws-iot-device-sdk-arduino-yun,116,116,Python
amazon,aws/aws-lambda-java-libs,109,109,Java
amazon,aws/aws-sdk-java-v2,105,105,Java
amazon,aws/aws-sdk-php-symfony,93,93,PHP
amazon,aws/aws-sdk-php-zf2,90,90,PHP
amazon,aws/aws-sdk-unity,90,90,C#
amazon,aws/aws-dynamodb-session-tomcat,86,86,Java
amazon,aws/aws-sdk-php-silex,80,80,PHP
amazon,aws/aws-xray-sdk-go,80,80,Go
amazon,aws/amazon-ecs-init,77,77,Go
amazon,aws/aws-sdk-mobile-analytics-js,74,74,JavaScript
amazon,aws/aws-cfn-resource-bridge,69,69,Python
amazon,aws/amazon-cognito-auth-js,58,58,JavaScript
amazon,aws/aws-php-sns-message-validator,56,56,PHP
amazon,aws/aws-codebuild-docker-images,54,54,Shell
amazon,aws/aws-iot-device-sdk-java,54,54,Java
amazon,aws/aws-eb-python-dockerfiles,48,48,Shell
amazon,aws/aws-cloudtrail-processing-library,45,45,Java
amazon,aws/aws-sessionstore-dynamodb-ruby,42,42,Ruby
amazon,aws/aws-mobilehub-helper-ios,39,39,Objective-C
amazon,aws/amazon-connect-streams,37,37,JavaScript
amazon,aws/aws-iot-device-sdk-cpp,34,34,C++
amazon,aws/amazon-cognito-ios,33,33,Objective-C
amazon,aws/amazon-linux-docker-images,33,33,
amazon,aws/aws-logging-dotnet,33,33,C#
amazon,aws/amazon-cognito-android,32,32,Java
amazon,aws/aws-swf-flow-library,30,30,Java
amazon,aws/aws-xray-sdk-python,24,24,Python
amazon,aws/Trusted-Advisor-Tools,24,24,Python
amazon,aws/aws-eb-glassfish-dockerfiles,22,22,Shell
amazon,aws/aws-js-sns-message-validator,22,22,JavaScript
amazon,aws/aws-vsts-tools,19,19,PowerShell
amazon,aws/aws-sdk-java-samples,17,17,Java
amazon,aws/aws-dotnet-session-provider,15,15,C#
amazon,aws/aws-sdk-js-apis,15,15,JavaScript
amazon,aws/aws-sdk-java-archetype,11,11,Java
amazon,aws/amazon-ecs-cni-plugins,9,9,Go
amazon,aws/aws-dotnet-trace-listener,8,8,C#
amazon,aws/amazon-cognito-unity,8,8,C#
amazon,aws/aws-cla,7,7,
amazon,aws/connect-rtc-js,6,6,JavaScript
amazon,aws/aws-swf-build-tools,5,5,Java
amazon,aws/amazon-cognito-dotnet,4,4,C#
amazon,aws/aws-sdk-js-dist-tools,3,3,JavaScript
amazon,aws/aws-mobile-community-discussion,3,3,Objective-C
amazon,aws/aws-sdk-php-v3-bridge,2,2,PHP
amazon,aws/amazon-ecs-cluster-state-service,0,0,Go
